id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,fence,misc_val,mo_sold,yr_sold,sale_type,saleprice,natural_log,log_base2,log_base10
2753,906380170,20,3,64.0,7406,0,4,4,4,5,1,23,7,7,1,1.0,7,5,2006,2006,2,8,3,3,1.0,84.0,4,3,4,4.0,3.0,3.0,6.0,684.0,1.0,0.0,515.0,1199.0,5,5,1,5,1220,0,0,1220,1.0,0.0,2,0,2,1,4,6,8,0,0.0,5.0,2006.0,2.0,2.0,632.0,3.0,3.0,3,105,54,0,0,0,0,0.0,0,7,2006,7,194000,12.175613438045465,17.565697126849216,5.2878017299302265
1169,533215030,120,1,0.0,4538,0,3,4,4,5,1,4,7,7,5,1.0,9,5,2001,2001,2,8,3,3,3.0,179.0,4,3,4,5.0,3.0,3.0,6.0,1004.0,1.0,0.0,306.0,1310.0,5,5,1,5,1310,0,0,1310,1.0,0.0,1,1,1,1,4,5,8,1,3.0,5.0,2001.0,2.0,2.0,545.0,3.0,3.0,3,277,45,0,0,0,0,0.0,0,7,2008,10,285000,12.560244459250788,18.12060239371419,5.45484486000851
1376,904351280,190,3,62.0,10106,0,4,4,4,5,1,21,7,7,2,1.5,5,7,1940,1999,2,8,2,2,0.0,0.0,3,4,6,3.0,3.0,1.0,5.0,351.0,3.0,181.0,112.0,644.0,5,4,1,5,808,547,0,1355,1.0,0.0,2,0,4,2,3,6,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,140,0,0,0,0,0,0.0,0,9,2008,10,127500,11.755871643580617,16.960137721520944,5.105510184769974
2503,533128030,60,3,0.0,13346,0,3,4,4,3,1,12,7,7,1,2.0,7,5,1992,2000,2,8,11,11,0.0,0.0,4,3,4,4.0,3.0,1.0,6.0,728.0,1.0,0.0,367.0,1095.0,5,5,1,5,1166,1129,0,2295,1.0,0.0,2,1,4,1,4,9,8,1,3.0,5.0,1992.0,2.0,2.0,590.0,3.0,3.0,3,0,40,0,0,0,0,0.0,0,7,2006,10,268000,12.498742259492994,18.03187347511986,5.4281347940287885
1987,902206270,70,2,57.0,9639,0,4,4,4,5,1,8,9,7,1,2.0,4,8,1900,1950,2,8,9,9,0.0,0.0,3,3,4,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1075.0,1075.0,5,5,1,5,1156,642,0,1798,0.0,0.0,2,1,4,1,3,7,8,0,0.0,1.0,1935.0,1.0,2.0,342.0,3.0,3.0,1,0,0,160,0,0,0,3.0,0,5,2007,10,137000,11.827736204810263,17.063816367622614,5.136720567156407
1190,534129060,20,3,0.0,15387,0,3,4,4,3,1,9,7,7,1,1.0,7,7,1967,1967,2,8,7,7,0.0,0.0,3,3,5,3.0,3.0,1.0,5.0,603.0,4.0,294.0,723.0,1620.0,5,5,1,5,1620,0,0,1620,0.0,0.0,2,0,4,1,4,8,8,1,4.0,5.0,1967.0,1.0,2.0,578.0,3.0,3.0,3,0,62,192,0,0,0,0.0,450,8,2008,10,215000,12.2783933071098,17.713977134251547,5.332438459915605
1930,535300040,20,3,75.0,10050,0,4,4,4,5,1,9,7,7,1,1.0,5,5,1955,1955,4,8,9,9,0.0,0.0,3,3,5,3.0,3.0,1.0,3.0,288.0,1.0,0.0,928.0,1216.0,5,3,1,5,1216,0,0,1216,1.0,0.0,1,0,3,1,3,5,8,0,0.0,5.0,1955.0,2.0,1.0,336.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0,8,2007,10,129500,11.771436160121729,16.98259257234864,5.112269768417271
2677,903231190,50,2,0.0,6240,0,4,4,4,5,1,25,7,7,1,1.5,5,4,1936,1950,2,8,9,9,0.0,0.0,3,3,6,4.0,3.0,1.0,1.0,0.0,1.0,0.0,896.0,896.0,5,4,1,4,896,448,0,1344,0.0,0.0,1,0,3,1,3,7,8,0,0.0,1.0,1936.0,1.0,1.0,240.0,2.0,3.0,3,200,114,0,0,0,0,0.0,0,4,2006,10,115000,11.652687407345388,16.811274335606463,5.060697840353612
1256,535375160,50,3,45.0,7506,0,4,4,4,4,1,8,7,7,1,1.5,5,8,1925,1950,2,8,3,3,0.0,0.0,3,4,4,3.0,3.0,1.0,1.0,0.0,1.0,0.0,747.0,747.0,5,3,1,5,747,412,0,1159,0.0,0.0,1,0,3,1,3,5,8,0,0.0,1.0,1932.0,1.0,1.0,288.0,2.0,3.0,1,84,0,96,0,0,0,0.0,0,5,2008,10,114000,11.643953727376633,16.79867429882683,5.056904851336473
2484,531478010,20,4,0.0,8900,0,4,4,4,5,1,5,7,7,1,1.0,4,4,1966,1966,2,8,11,11,0.0,0.0,3,3,5,3.0,3.0,1.0,3.0,1056.0,1.0,0.0,0.0,1056.0,5,3,1,5,1056,0,0,1056,1.0,0.0,1,0,2,1,3,5,8,0,0.0,1.0,1966.0,1.0,1.0,384.0,3.0,3.0,3,0,42,0,0,0,0,3.0,0,11,2006,10,107000,11.580584113444043,16.707251271063235,5.02938377768521
1253,535352080,50,3,80.0,8480,0,4,4,4,5,1,9,7,7,1,1.5,5,5,1947,1950,2,8,9,9,0.0,0.0,3,3,5,3.0,3.0,1.0,3.0,442.0,1.0,0.0,390.0,832.0,5,3,1,5,832,384,0,1216,0.0,0.0,1,0,2,1,3,6,8,0,0.0,1.0,1947.0,1.0,1.0,336.0,3.0,3.0,3,158,0,102,0,0,0,0.0,0,10,2008,6,118500,11.682668239557323,16.854527533560347,5.073718350346122
1337,903227080,50,2,50.0,6000,0,4,4,4,4,1,25,7,7,1,1.5,6,7,1929,1950,2,8,1,1,0.0,0.0,3,3,6,3.0,3.0,1.0,1.0,0.0,1.0,0.0,862.0,862.0,5,3,1,5,950,208,0,1158,0.0,0.0,1,0,3,1,3,5,8,1,4.0,3.0,1929.0,2.0,1.0,208.0,3.0,3.0,3,0,0,112,0,0,0,0.0,0,7,2008,10,120000,11.695247021764184,16.872674880270605,5.079181246047625
1788,528439040,20,3,74.0,8847,0,4,4,4,5,1,4,7,7,1,1.0,8,5,2005,2005,2,8,3,3,3.0,148.0,4,3,4,4.0,3.0,3.0,6.0,769.0,1.0,0.0,769.0,1538.0,5,5,1,5,1538,0,0,1538,1.0,0.0,2,0,3,1,4,7,8,0,0.0,5.0,2005.0,2.0,2.0,484.0,3.0,3.0,3,146,40,0,0,0,0,0.0,0,12,2007,10,260000,12.468436909997665,17.98815209769054,5.414973347970818
141,535152130,20,3,0.0,8050,0,3,4,4,5,1,9,7,7,1,1.0,5,5,1959,1959,4,8,9,9,3.0,150.0,3,3,5,3.0,3.0,1.0,4.0,856.0,3.0,162.0,125.0,1143.0,5,3,1,5,1143,0,0,1143,1.0,0.0,1,0,3,1,3,6,8,0,0.0,5.0,1959.0,2.0,1.0,308.0,3.0,3.0,3,0,0,0,0,0,0,4.0,0,5,2010,10,136000,11.820410164718188,17.053247125912428,5.133538908370218
1669,527404140,20,3,70.0,8294,0,4,4,4,5,1,9,7,7,1,1.0,4,5,1971,1971,2,8,9,9,0.0,0.0,3,3,5,3.0,3.0,1.0,1.0,0.0,1.0,0.0,858.0,858.0,5,3,1,5,872,0,0,872,0.0,0.0,1,0,3,1,3,5,8,0,0.0,1.0,1974.0,1.0,4.0,480.0,3.0,3.0,3,0,0,0,0,0,0,2.0,0,6,2007,10,123000,11.719939634354555,16.90829879000133,5.089905111439398
1366,903458110,50,2,0.0,7920,0,3,4,4,5,1,17,9,7,1,1.5,6,7,1920,1950,2,8,9,9,0.0,0.0,3,2,5,3.0,3.0,1.0,1.0,0.0,1.0,0.0,319.0,319.0,5,3,1,4,1035,371,0,1406,0.0,0.0,1,0,3,1,2,6,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,144,0,0,0,0,3.0,0,3,2008,10,89500,11.401993904262946,16.449600061926343,4.951823035315912
52,528218150,20,3,100.0,18494,0,3,4,4,4,1,20,7,7,1,1.0,6,5,2005,2005,2,8,3,3,0.0,0.0,4,3,4,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1324.0,1324.0,5,5,1,5,1324,0,0,1324,0.0,0.0,2,0,3,1,4,6,8,0,0.0,5.0,2005.0,3.0,2.0,430.0,3.0,3.0,3,36,23,0,0,0,0,0.0,0,1,2010,10,199500,12.203569515312056,17.606029220884434,5.299942900022767
1380,905104080,20,3,0.0,7162,0,3,4,4,5,1,6,7,7,1,1.0,5,7,1966,1966,2,8,11,11,4.0,41.0,3,3,4,3.0,3.0,1.0,1.0,0.0,1.0,0.0,876.0,876.0,5,3,1,5,904,0,0,904,0.0,0.0,1,0,3,1,3,6,8,0,0.0,5.0,1966.0,1.0,1.0,408.0,3.0,3.0,3,0,0,0,0,0,0,3.0,0,12,2008,10,109900,11.607326140391713,16.745831860723957,5.040997692423491
919,909257050,70,3,53.0,10918,0,4,4,4,5,1,22,7,7,1,2.0,7,9,1926,2004,3,8,9,9,0.0,0.0,4,3,6,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1276.0,1276.0,5,5,1,5,1276,804,0,2080,0.0,0.0,1,1,3,1,4,9,8,2,4.0,1.0,1926.0,1.0,1.0,282.0,3.0,3.0,3,0,0,0,0,145,0,3.0,0,6,2009,10,234000,12.363076394339839,17.83614900424549,5.3692158574101425
2804,907290230,120,2,37.0,4435,0,4,4,4,5,1,23,7,7,5,1.0,6,5,2004,2004,2,8,3,3,3.0,169.0,4,3,4,4.0,3.0,2.0,6.0,662.0,1.0,0.0,186.0,848.0,5,5,1,5,848,0,0,848,1.0,0.0,1,0,1,1,4,3,8,1,4.0,5.0,2004.0,2.0,2.0,420.0,3.0,3.0,3,140,0,0,0,0,0,0.0,0,5,2006,10,155900,11.956970055045868,17.25026140247251,5.192846115188842
782,905229040,50,3,0.0,11250,0,4,4,4,5,1,24,7,7,1,1.5,4,5,1957,1989,2,8,2,2,0.0,0.0,3,3,5,3.0,3.0,3.0,1.0,0.0,1.0,0.0,1104.0,1104.0,5,5,1,4,1104,684,0,1788,1.0,0.0,1,0,5,1,3,8,6,2,3.0,5.0,1957.0,1.0,1.0,304.0,3.0,3.0,3,120,0,0,0,0,0,0.0,0,11,2009,10,161500,11.992260421644849,17.301174639356013,5.208172526667122
956,916176030,20,3,0.0,14375,0,3,4,2,3,1,2,7,7,1,4.0,6,6,1958,1958,2,8,11,11,3.0,541.0,3,3,5,3.0,3.0,1.0,6.0,111.0,3.0,354.0,354.0,819.0,5,4,1,4,1344,0,0,1344,0.0,1.0,1,0,3,1,4,7,8,1,4.0,4.0,1958.0,2.0,2.0,525.0,3.0,3.0,3,0,118,0,0,233,0,0.0,0,1,2009,6,137500,11.831379196088763,17.06907209307411,5.138302698166282
187,902401060,190,2,100.0,9045,0,4,4,4,5,1,8,7,7,2,2.0,5,3,1910,1950,2,8,9,9,0.0,0.0,3,2,6,3.0,3.0,2.0,1.0,0.0,1.0,0.0,840.0,840.0,3,2,0,3,1128,1128,0,2256,0.0,0.0,2,0,4,2,2,12,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,18,18,0,0,0,0.0,0,6,2010,10,76500,11.245046019814627,16.22317212735474,4.883661435153617
2074,905352180,60,3,97.0,10029,0,3,4,4,4,1,24,7,7,1,2.0,6,5,1988,1989,2,8,7,7,3.0,268.0,4,3,4,4.0,3.0,1.0,6.0,831.0,1.0,0.0,320.0,1151.0,5,3,1,5,1164,896,0,2060,0.0,1.0,2,1,4,1,3,8,8,1,3.0,5.0,1988.0,1.0,2.0,521.0,3.0,3.0,3,0,228,0,0,192,0,0.0,0,9,2007,10,211000,12.259613412458204,17.68688347336927,5.324282455297693
1039,527427110,120,4,34.0,4060,0,4,4,4,5,1,9,7,7,5,1.0,6,5,1998,1999,2,8,9,9,0.0,0.0,4,3,4,4.0,3.0,1.0,6.0,266.0,1.0,0.0,1139.0,1405.0,5,5,1,5,1337,0,0,1337,1.0,0.0,2,0,2,1,4,5,8,0,0.0,5.0,1998.0,3.0,2.0,511.0,3.0,3.0,3,144,68,0,0,0,0,0.0,0,8,2008,6,181000,12.106252310247962,17.465630171745293,5.2576785748691846
1210,534401130,80,3,82.0,9020,0,4,4,4,5,1,9,7,7,1,4.0,6,7,1966,1966,2,8,11,11,3.0,183.0,3,3,5,3.0,3.0,4.0,3.0,312.0,5.0,539.0,276.0,1127.0,5,3,1,5,1165,0,0,1165,1.0,0.0,1,1,3,1,3,6,8,0,0.0,5.0,1966.0,2.0,2.0,490.0,4.0,4.0,3,0,129,0,0,0,0,4.0,0,5,2008,10,174900,12.071969661006694,17.41617076369638,5.242789809478676
2710,905103140,80,3,96.0,11777,0,3,4,4,5,1,6,7,7,1,4.0,5,6,1966,1966,2,8,3,3,3.0,97.0,3,3,5,3.0,3.0,3.0,2.0,328.0,5.0,551.0,285.0,1164.0,5,5,1,5,1320,0,0,1320,1.0,0.0,1,0,3,1,3,6,8,2,2.0,5.0,1966.0,2.0,2.0,564.0,3.0,3.0,3,160,68,240,0,0,0,0.0,0,5,2006,10,164500,12.010665849187564,17.32772805839733,5.216165902285993
44,528138060,20,3,70.0,10171,0,3,4,4,5,1,10,7,7,1,1.0,7,5,2004,2004,2,8,3,3,3.0,168.0,4,3,4,4.0,3.0,1.0,6.0,2.0,1.0,0.0,1515.0,1517.0,5,5,1,5,1535,0,0,1535,0.0,0.0,2,0,3,1,4,7,8,0,0.0,5.0,2004.0,2.0,2.0,532.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0,3,2010,10,214000,12.273731294003989,17.707251271063235,5.330413773349191
1026,527354160,60,3,80.0,10400,0,4,4,4,5,1,9,7,7,1,2.0,7,6,1980,1988,2,8,11,11,3.0,280.0,3,3,5,4.0,3.0,2.0,1.0,0.0,1.0,0.0,738.0,738.0,5,3,1,5,1277,767,0,2044,0.0,0.0,2,1,3,1,3,7,7,1,3.0,5.0,1980.0,1.0,2.0,489.0,3.0,3.0,3,28,73,0,0,0,0,0.0,0,3,2008,10,185000,12.128111104060462,17.4971657451784,5.267171728403014
1343,903231080,50,2,52.0,6240,0,4,4,4,5,1,25,7,7,1,1.5,4,7,1929,1950,2,8,9,9,0.0,0.0,3,3,4,3.0,3.0,1.0,4.0,80.0,1.0,0.0,624.0,704.0,5,5,1,5,624,512,0,1136,0.0,1.0,1,0,2,1,3,6,8,0,0.0,1.0,1990.0,1.0,1.0,336.0,3.0,3.0,3,0,365,80,0,0,0,0.0,0,8,2008,10,123000,11.719939634354555,16.90829879000133,5.089905111439398
2248,914452090,85,3,0.0,12150,0,3,3,4,3,1,14,7,7,1,3.0,6,6,1979,1979,2,8,11,1,0.0,0.0,3,3,5,4.0,3.0,3.0,6.0,1001.0,1.0,0.0,0.0,1001.0,5,3,1,5,1299,0,0,1299,1.0,0.0,2,0,2,1,4,5,8,1,1.0,3.0,1979.0,2.0,2.0,486.0,3.0,3.0,3,84,0,222,0,0,0,3.0,0,1,2007,10,183500,12.119969946476761,17.4854205375053,5.2636360685881085
1849,533236040,160,1,24.0,2645,0,4,4,4,5,1,4,7,7,4,2.0,8,5,1999,2000,2,8,9,9,3.0,456.0,4,3,4,4.0,3.0,1.0,1.0,0.0,1.0,0.0,776.0,776.0,5,5,1,5,764,677,0,1441,0.0,0.0,2,1,2,1,4,5,8,0,0.0,1.0,1999.0,1.0,2.0,492.0,3.0,3.0,3,206,0,0,0,0,0,0.0,0,11,2007,10,174000,12.066810578196666,17.408727780510816,5.2405492482825995
2076,905377020,20,3,0.0,22692,0,3,4,4,5,1,21,7,7,1,1.0,5,5,1953,1953,2,8,9,9,0.0,0.0,3,3,5,3.0,3.0,1.0,3.0,587.0,1.0,0.0,486.0,1073.0,5,3,1,5,1630,0,0,1630,0.0,0.0,2,0,3,1,3,6,5,1,3.0,1.0,1953.0,1.0,2.0,649.0,3.0,3.0,2,0,64,0,0,0,0,0.0,0,3,2007,6,130000,11.77528972943772,16.98815209769054,5.113943352306837
2641,902106040,70,2,60.0,9600,0,4,4,4,5,1,8,7,7,1,2.0,7,7,1925,1990,2,8,2,2,0.0,0.0,3,3,6,3.0,4.0,1.0,2.0,16.0,1.0,0.0,712.0,728.0,5,5,1,5,832,809,0,1641,0.0,1.0,1,1,3,1,5,6,8,1,4.0,1.0,1925.0,1.0,2.0,546.0,2.0,3.0,3,0,0,234,0,0,0,0.0,0,8,2006,10,178000,12.089538829274222,17.441517715628486,5.250420002308894
5,527105010,60,3,74.0,13830,0,3,4,4,5,1,20,7,7,1,2.0,5,5,1997,1998,2,8,3,3,0.0,0.0,3,3,4,4.0,3.0,1.0,6.0,791.0,1.0,0.0,137.0,928.0,5,4,1,5,928,701,0,1629,0.0,0.0,2,1,3,1,3,6,8,1,3.0,5.0,1997.0,3.0,2.0,482.0,3.0,3.0,3,212,34,0,0,0,0,3.0,0,3,2010,10,189900,12.154252896800378,17.53488037992422,5.278524964737017
878,907290180,120,2,0.0,4435,0,4,4,4,5,1,23,7,7,5,1.0,6,5,2003,2004,2,8,3,3,3.0,170.0,4,3,4,4.0,3.0,3.0,6.0,685.0,1.0,0.0,163.0,848.0,5,5,1,5,848,0,0,848,1.0,0.0,1,0,1,1,4,4,8,0,0.0,5.0,2003.0,3.0,2.0,420.0,3.0,3.0,3,140,0,0,0,0,0,0.0,0,6,2009,10,144000,11.877568578558138,17.1357092861044,5.158362492095249
1548,910202100,30,2,0.0,5890,0,4,4,4,4,1,17,7,7,1,1.0,6,8,1930,2007,2,8,2,2,0.0,0.0,4,4,6,3.0,3.0,3.0,5.0,538.0,1.0,0.0,278.0,816.0,5,5,1,5,816,0,0,816,0.0,0.0,1,0,2,1,3,5,8,0,0.0,1.0,2002.0,1.0,1.0,432.0,3.0,3.0,3,0,0,96,0,0,0,0.0,0,6,2008,10,120500,11.699405031912846,16.878673620892048,5.080987046910887
841,907135040,20,3,112.0,10859,0,4,4,4,4,1,23,7,7,1,1.0,5,5,1994,1995,2,8,3,3,0.0,0.0,3,3,4,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1097.0,1097.0,5,5,1,5,1097,0,0,1097,0.0,0.0,1,1,3,1,3,6,8,0,0.0,5.0,1995.0,1.0,2.0,672.0,3.0,3.0,3,392,64,0,0,0,0,0.0,0,6,2009,10,145000,11.884489021402711,17.145693374677023,5.161368002234975
1621,527126030,120,3,41.0,5330,0,4,4,4,5,1,3,7,7,5,1.0,8,5,2000,2000,2,8,12,12,0.0,0.0,4,3,4,4.0,3.0,3.0,6.0,1196.0,1.0,0.0,298.0,1494.0,5,5,1,5,1652,0,0,1652,1.0,0.0,2,0,2,1,5,6,8,0,0.0,5.0,2000.0,2.0,2.0,499.0,3.0,3.0,3,96,48,0,0,0,0,0.0,0,8,2007,10,251000,12.43320821811392,17.93732783861286,5.399673721481038
218,905101310,90,3,72.0,10778,0,4,4,4,5,1,6,7,7,3,1.0,4,5,1968,1968,4,8,11,11,0.0,0.0,3,3,5,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1768.0,1768.0,5,3,0,5,1768,0,0,1768,0.0,0.0,2,0,4,2,3,8,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0.0,0,4,2010,10,136500,11.824079893607152,17.05854142558194,5.135132651376775
455,528175050,120,3,80.0,10307,0,3,4,4,5,1,10,7,7,5,1.0,7,5,2007,2008,2,8,3,3,1.0,176.0,4,3,4,4.0,3.0,1.0,6.0,876.0,1.0,0.0,474.0,1350.0,5,5,1,5,1358,0,0,1358,1.0,0.0,2,0,2,1,4,6,8,1,4.0,5.0,2008.0,2.0,2.0,484.0,3.0,3.0,3,192,26,0,0,0,0,0.0,0,5,2009,10,212500,12.266697267346608,17.69710331568715,5.32735893438633
2906,923203090,120,2,32.0,4500,0,4,4,4,2,1,14,7,7,4,1.0,6,5,1998,1998,4,8,3,3,3.0,116.0,3,3,4,5.0,3.0,1.0,6.0,897.0,1.0,0.0,319.0,1216.0,5,5,1,5,1216,0,0,1216,1.0,0.0,2,0,2,1,3,5,8,0,0.0,5.0,1998.0,1.0,2.0,402.0,3.0,3.0,3,0,125,0,0,0,0,0.0,0,5,2006,10,164000,12.007621706806335,17.32333628928017,5.214843848047698
2878,910226060,50,2,75.0,9060,0,4,4,4,5,1,17,7,7,1,1.5,6,5,1957,1957,2,8,9,9,3.0,327.0,3,3,5,3.0,3.0,1.0,1.0,0.0,1.0,0.0,967.0,967.0,5,4,1,5,967,671,0,1638,0.0,0.0,2,0,4,1,4,6,8,0,0.0,1.0,1957.0,1.0,1.0,384.0,3.0,3.0,3,0,21,0,0,0,0,0.0,0,4,2006,10,139000,11.842229212112828,17.084725357385594,5.143014800254095
1173,533217050,160,1,24.0,2160,0,4,4,4,5,1,4,7,7,4,2.0,7,5,1999,2000,2,8,9,9,3.0,212.0,4,3,4,4.0,3.0,1.0,4.0,510.0,1.0,0.0,90.0,600.0,5,5,1,5,624,628,0,1252,1.0,0.0,2,1,2,1,4,4,8,0,0.0,1.0,1999.0,1.0,2.0,462.0,3.0,3.0,3,0,48,0,0,0,0,0.0,0,3,2008,10,160000,11.982929094215963,17.28771237954945,5.204119982655925
985,923276260,85,3,70.0,7669,0,4,4,4,5,1,14,7,7,1,3.0,5,6,1992,1993,2,8,11,1,0.0,0.0,3,3,4,4.0,3.0,3.0,6.0,718.0,2.0,110.0,0.0,828.0,5,3,1,5,883,0,0,883,1.0,0.0,1,0,2,1,3,5,8,1,2.0,1.0,1998.0,1.0,2.0,698.0,3.0,3.0,3,100,32,0,0,0,0,4.0,0,6,2009,10,149000,11.911701584927597,17.184952805124247,5.173186268412274
975,923225490,20,3,62.0,9858,0,4,4,4,5,1,14,7,7,1,1.0,5,6,1968,1968,2,8,11,11,0.0,0.0,3,3,5,3.0,3.0,1.0,4.0,510.0,1.0,0.0,354.0,864.0,5,3,1,5,874,0,0,874,1.0,0.0,1,0,3,1,3,5,8,0,0.0,5.0,1968.0,2.0,1.0,288.0,3.0,3.0,3,33,0,0,0,0,0,2.0,600,11,2009,10,130000,11.77528972943772,16.98815209769054,5.113943352306837
202,903425110,70,2,50.0,10300,0,3,3,4,5,1,8,5,8,1,2.0,7,6,1921,1950,2,8,4,4,0.0,0.0,3,3,6,3.0,3.0,1.0,1.0,0.0,1.0,0.0,576.0,576.0,5,4,1,5,902,808,0,1710,0.0,0.0,2,0,3,1,3,9,8,0,0.0,1.0,1990.0,1.0,2.0,480.0,3.0,3.0,3,12,11,64,0,0,0,4.0,0,4,2010,10,140000,11.84939770159144,17.095067301607052,5.146128035678238
528,528480170,20,1,65.0,8125,0,4,4,4,4,1,4,7,7,1,1.0,8,5,2008,2009,4,8,3,3,3.0,288.0,4,3,4,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1836.0,1836.0,5,5,1,5,1836,0,0,1836,0.0,0.0,2,0,3,1,4,8,8,1,4.0,5.0,2009.0,3.0,2.0,517.0,3.0,3.0,3,0,175,0,0,0,0,0.0,0,10,2009,7,264500,12.48559653028049,18.012908196776113,5.422425676371205
2579,535179050,20,3,69.0,14850,0,3,4,4,5,1,9,7,7,1,1.0,5,5,1957,1957,2,8,2,2,0.0,0.0,3,3,5,3.0,3.0,1.0,3.0,895.0,1.0,0.0,197.0,1092.0,5,3,1,4,1092,0,0,1092,1.0,0.0,1,0,2,1,3,6,8,1,3.0,5.0,1957.0,3.0,1.0,299.0,3.0,3.0,3,268,0,0,0,122,0,1.0,0,5,2006,10,141000,11.856515169360305,17.10533563706088,5.14921911265538
591,534152120,20,3,80.0,9650,0,4,4,4,5,1,9,7,7,1,1.0,6,5,1977,1977,2,8,7,7,3.0,360.0,3,3,5,4.0,3.0,1.0,5.0,686.0,1.0,0.0,664.0,1350.0,5,3,1,5,1334,0,0,1334,0.0,1.0,2,0,2,1,3,6,8,1,3.0,5.0,1977.0,2.0,2.0,630.0,3.0,3.0,3,0,16,0,0,0,0,0.0,0,4,2009,10,167900,12.031123843065632,17.357242704711755,5.225050696138049
1897,534425080,20,3,0.0,14585,0,3,4,4,3,1,9,7,7,1,1.0,6,6,1960,1987,2,8,2,2,3.0,85.0,3,3,5,3.0,3.0,1.0,4.0,594.0,3.0,219.0,331.0,1144.0,5,5,1,5,1429,0,0,1429,0.0,1.0,1,0,3,1,4,7,8,2,4.0,5.0,1960.0,1.0,2.0,572.0,3.0,3.0,3,216,110,0,0,0,0,0.0,0,6,2007,10,181900,12.111212364506214,17.472786017426213,5.259832699063484
70,528458110,20,1,75.0,9000,0,4,4,4,5,1,4,7,7,1,1.0,8,5,2008,2008,2,8,3,3,1.0,36.0,4,3,4,4.0,3.0,3.0,6.0,1078.0,1.0,0.0,488.0,1566.0,5,5,1,5,1566,0,0,1566,1.0,0.0,2,0,3,1,4,7,8,0,0.0,5.0,2008.0,2.0,2.0,750.0,3.0,3.0,3,144,168,0,0,0,0,0.0,0,4,2010,10,262500,12.478006361013815,18.001957897215572,5.419129307741976
590,534151120,60,3,0.0,13774,0,3,4,4,5,1,9,7,7,1,2.0,7,7,1977,1992,4,8,11,11,3.0,283.0,3,4,4,4.0,3.0,1.0,6.0,432.0,1.0,0.0,476.0,908.0,5,5,1,5,1316,972,0,2288,0.0,0.0,1,2,4,1,4,8,8,2,3.0,5.0,1977.0,2.0,2.0,520.0,3.0,3.0,3,321,72,0,0,156,0,0.0,0,11,2009,10,230000,12.345834587905333,17.811274335606463,5.361727836017593
1172,533215080,120,1,50.0,5119,0,3,4,4,3,1,4,7,7,5,1.0,9,5,1999,2000,2,8,9,9,3.0,60.0,4,3,4,5.0,3.0,3.0,6.0,1238.0,1.0,0.0,460.0,1698.0,5,5,1,5,1709,0,0,1709,1.0,0.0,2,0,2,1,4,5,8,1,3.0,5.0,1999.0,3.0,2.0,506.0,3.0,3.0,3,97,65,0,0,0,0,0.0,0,1,2008,9,328900,12.703509032177148,18.327289482610126,5.5170638734826545
1714,528172070,20,3,71.0,9254,0,3,4,4,5,1,10,7,7,1,1.0,8,5,2005,2005,2,8,3,3,3.0,210.0,4,3,4,4.0,3.0,1.0,6.0,119.0,1.0,0.0,1602.0,1721.0,5,5,1,5,1721,0,0,1721,1.0,0.0,2,0,3,1,4,7,8,0,0.0,5.0,2005.0,2.0,2.0,554.0,3.0,3.0,3,168,27,0,0,0,0,0.0,0,1,2007,10,232698,12.35749675449625,17.8280992855132,5.366792650615065
829,906380220,20,3,95.0,10324,0,3,4,4,4,1,23,7,7,1,1.0,8,5,2008,2008,2,8,3,3,3.0,140.0,4,3,4,4.0,3.0,3.0,6.0,872.0,1.0,0.0,382.0,1254.0,5,5,1,5,1254,0,0,1254,1.0,0.0,2,0,2,1,4,5,8,0,0.0,5.0,2008.0,2.0,3.0,810.0,3.0,3.0,3,168,92,0,0,0,0,0.0,0,3,2009,10,221800,12.309531353898404,17.758899839936436,5.345961541813141
